anime_id,num_views
9212,1
9213,1271
9220,413
9221,15
9228,2
9232,131
9239,6
9241,161
9243,5
9244,4
9252,2209
9253,17324
9254,10
9257,13
9260,1373
9264,20
9270,6
9274,12
9279,23
9282,8
9284,7
9287,52
9288,253
9289,4672
9290,48
9291,13
9292,3
9303,4
9304,1
9308,457
9309,108
9310,139
9311,175
9312,78
9314,2145
9316,3
9317,6
9318,48
9322,380
9324,28
9325,9
9326,42
9327,76
9328,115
9330,3331
9331,3169
9332,928
9333,281
9334,3
9335,519
9337,6
9340,12
9341,3
9342,14
9344,16
9345,3
9346,13
9347,886
9348,10
9349,1
9351,2
9352,3
9353,149
9355,1188
9356,20
9361,76
9362,781
9365,8
9366,2229
9367,4757
9371,1
9375,79
9376,4
9379,5493
9383,1
9385,14
9387,1
9388,1
9389,6
9390,6
9391,4
9392,10
9393,141
9395,50
9396,699
9403,3
9404,2
9409,2
9416,5
9417,5
9421,7
9423,29
9424,2
9426,1
9433,3
9434,75
9435,201
9438,1
9441,557
9442,133
9445,6
9446,3
9447,9
9451,3
9464,1
9465,2116
9467,110
9471,3368
9479,2892
9486,37
9487,119
9488,2
9491,48
9493,345
9494,40
9495,8
9499,2
9500,1
9501,3
9502,61
9503,3
9504,1
9506,97
9507,5
9509,20
9510,1301
9513,3809
9515,5891
9519,3
9520,1
9521,18
9522,2
9523,175
9525,1
9526,1
9528,14
9531,9
9535,3
9536,5
9539,636
9540,1
9542,2
9544,507
9545,80
9546,2
9547,64
9548,46
9549,44
9558,6
9561,78
9563,734
9566,89
9568,39
9575,2
9581,1063
9584,1
9587,1879
9588,93
9591,295
9595,17
9598,832
9599,62
9600,82
9608,630
9611,320
9613,4
9617,5399
9618,1206
9624,1070
9627,13
9629,40
9630,142
9638,166
9645,4
9646,36
9650,22
9656,5151
9662,11
9667,63
9673,58
9675,2298
9689,15
9690,556
9693,693
9706,161
9708,129
9712,1384
9716,104
9718,68
9721,174
9723,280
9724,2060
9731,568
9732,105
9733,241
9734,3072
9735,461
9736,2678
9737,133
9741,658
9744,420
9745,855
9748,1
9750,2070
9751,1193
9754,518
9756,15953
9759,4
9760,2696
9761,274
9768,5
9770,4
9773,18
9774,441
9776,2139
9777,52
9778,71
9782,423
9785,71
9786,48
9789,25
9790,2667
9792,7
9793,332
9794,20
9795,9
9796,5
9797,3
9798,81
9799,5
9801,34
9806,13
9810,3
9811,1
9817,1
9818,1
9820,1
9821,1
9822,2
9824,21
9825,1
9826,9
9829,2
9834,1888
9837,19
9839,84
9846,141
9849,142
9850,12
9851,21
9855,40
9857,11
9858,7
9861,40
9862,3
9863,1891
9865,250
9866,1
9868,3
9869,2
9874,373
9875,122
9878,8
9879,4
9880,18
9881,2
9882,3
9883,8
9884,5
9885,2
9886,2
9887,10
9888,967
9890,462
9893,253
9895,69
9900,7
9902,1
9903,2
9904,75
9905,6
9906,3
9907,685
9910,13
9911,962
9916,3
9917,729
9919,14209
9922,1360
9924,208
9925,1958
9926,2426
9930,677
9931,49
9934,392
9935,16
9936,3176
9938,1456
9939,44
9940,86
9941,3263
9943,10
9944,8
9949,1
9950,2
9951,30
9952,1
9957,2
9958,1134
9959,11
9963,683
9965,1
9967,24
9968,84
9969,3002
9970,156
9972,10
9973,7
9976,34
9978,1
9979,171
9981,1871
9982,2810
9988,399
9989,14816
9990,29
9993,4
9996,119
9998,2
9999,1066
10000,5
10003,83
10005,12
10012,2751
10013,32
10014,77
10015,611
10016,405
10017,563
10020,6942
10028,58
10029,1954
10030,4841
10033,528
10036,11
10039,2
10040,1
10043,43
10048,52
10049,2259
10050,155
10055,26
10056,2
10057,2
10058,1
10059,2
10060,3
10061,4
10067,6696
10073,1669
10074,229
10075,1063
10076,1878
10077,2
10079,2886
10080,8685
10083,1923
10087,13325
10089,1
10090,151
10092,2006
10098,216
10101,58
10104,78
10105,8
10106,161
10108,589
10109,572
10110,6554
10112,1
10113,2
10114,23
10115,16
10116,11
10118,7
10119,1853
10122,556
10132,26
10135,1
10136,3
10137,1
10138,2
10139,4
10149,3
10152,1823
10153,630
10155,3268
10156,1679
10161,4740
10162,6736
10163,5762
10165,6750
10172,1234
10177,76
10178,493
10180,83
10187,1067
10189,462
10191,635
10194,8
10196,1007
10197,880
10199,6
10200,2
10201,67
10202,19
10203,1
10207,39
10209,3688
10210,1
10213,3199
10216,1584
10217,152
10218,2965
10219,562
10224,2
10232,924
10236,4
10238,1
10241,5
10245,1
10246,1
10247,2
10249,1115
10250,1
10256,34
10257,133
10258,246
10259,14
10260,252
10262,41
10263,85
10270,3
10271,2021
10276,121
10278,2638
10280,111
10282,2
10286,43
10294,1360
10297,164
10298,1512
10301,144
10302,222
10304,1
10306,17
10308,856
10313,13
10319,6
10321,2757
10323,3
10324,72
10325,126
10327,84
10330,217
10334,171
10336,819
10338,203
10342,23
10346,8
10347,24
10348,375
10350,418
10351,148
10353,1
10354,26
10355,34
10357,3543
10359,16
10360,3
10361,65
10368,2
10369,1
10370,172
10372,1791
10373,19
10375,15
10378,2199
10379,3330
10380,495
10384,151
10389,1185
10390,156
10391,330
10392,95
10396,5061
10397,2727
10405,161
10406,184
10407,11
10408,6243
10409,6
10417,1417
10418,3040
10419,159
10420,76
10421,98
10424,39
10429,84
10431,943
10435,1
10436,38
10437,6
10443,88
10444,467
10445,660
10447,1745
10448,923
10456,2837
10457,134
10458,137
10459,2
10460,2301
10463,24
10464,1709
10465,812
10466,8
10469,531
10470,646
10471,32
10477,509
10479,194
10481,4
10483,245
10488,116
10490,2954
10491,1613
10495,5868
10497,426
10499,22
10500,773
10501,330
10502,375
10504,349
10507,591
10509,1
10511,25
10513,92
10516,189
10519,1164
10520,62
10521,5271
10524,14
10525,5
10526,32
10527,29
10528,28
10531,235
10532,509
10533,2
10534,51
10536,806
10539,2
10540,2
10541,9
10545,144
10546,92
10547,419
10549,87
10552,75
10553,134
10562,1
10564,1
10568,4266
10570,90
10572,1788
10573,301
10575,67
10578,3280
10581,176
10582,1171
10584,46
10585,33
10586,41
10588,4483
10589,2785
10590,136
10592,77
10594,2
10595,5
10604,1731
10607,2
10611,1741
10620,16166
10622,908
10623,3
10624,1320
10625,14
10627,18
10628,232
10629,91
10633,2
10638,2443
10639,7
10643,601
10647,1683
10648,2
10653,1
10659,824
10666,126
10668,283
10671,805
10674,38
10679,173
10681,1509
10683,189
10684,1
10685,1
10686,1182
10687,421
10688,68
10689,47
10690,146
10691,294
10693,38
10694,238
10695,151
10697,160
10701,9
10702,679
10703,294
10706,1
10709,2
10710,66
10711,3644
10713,1090
10714,1012
10715,944
10716,915
10717,907
10718,22
10719,11405
10720,149
10721,5329
10723,17
10728,67
10731,299
10732,63
10735,50
10736,54
10737,769
10739,1248
10740,695
10742,15
10743,47
10751,7
10755,4
10757,1
10758,7
10759,1
10760,5
10763,16
10764,110
10765,130
10766,129
10770,132
10774,5
10775,100
10779,245
10780,37
10790,6764
10792,85
10793,12112
10794,3399
10796,203
10798,3058
10799,274
10800,4385
10801,254
10802,4
10804,506
10805,3561
10807,271
10808,559
10810,126
10812,3
10813,17
10815,1
10819,81
10820,2
10821,146
10822,65
10823,57
10824,65
10825,87
10827,193
10828,68
10832,200
10834,640
10838,459
10842,295
10845,350
10847,13
10849,325
10850,2
10851,253
10852,1
10855,1
10859,106
10862,125
10863,8538
10869,26
10870,191
10882,4
10884,1191
10886,166
10887,1
10893,2286
10897,4095
10901,4
10904,6
10905,158
10906,98
10908,11
10916,254
10917,242
10918,414
10920,285
10923,439
10924,402
10928,798
10933,703
10934,680
10935,291
10936,123
10937,26
10938,74
10941,50
10943,1
10945,161
10947,141
10948,127
10949,100
10950,84
10953,2
10954,98
10958,327
10964,1
10965,2
10967,1
10979,61
10989,3
10995,1
10997,3
10999,206
11001,315
11005,738
11009,129
11013,6179
11017,9
11019,135
11021,1880
11031,98
11033,582
11043,18
11049,2
11053,45
11061,6107
11065,157
11067,140
11069,132
11073,198
11077,1338
11079,1844
11083,393
11087,18
11093,1
11097,1
11099,402
11101,5
11103,537
11111,14599
11113,2346
11123,1961
11135,481
11141,14
11161,891
11177,36
11179,4143
11185,84
11189,40
11209,955
11213,1
11221,1
11227,1709
11235,3165
11237,689
11239,805
11241,2422
11245,2
11255,364
11266,2802
11268,3
11269,14
11275,3
11281,14
11285,6773
11299,15
11307,12
11313,1394
11319,5456
11321,285
11339,898
11341,645
11349,88
11355,557
11357,23
11359,823
11371,1075
11375,457
11385,363
11389,19
11405,2
11411,36
11421,2
11433,6338
11441,553
11445,14
11447,45
11457,104
11465,72
11467,269
11469,69
11471,8
11483,249
11487,428
11491,1614
11497,1
11499,7586
11505,33
11507,494
11511,65
11521,5
11523,46
11525,1
11531,1353
11533,2
11537,12
11541,1
11543,130
11547,21
11553,4134
11561,25
11569,57
11577,6878
11579,38
11583,430
11585,12
11589,2
11593,2
11595,10
11597,11476
11609,8
11611,9
11615,599
11617,10990
11625,2
11633,8286
11635,112
11659,7
11661,72
11663,214
11665,2994
11673,2
11679,226
11681,1
11685,24
11687,197
11689,130
11691,155
11693,8
11697,961
11699,146
11701,4397
11703,4082
11705,257
11711,1
11715,251
11717,42
11729,69
11731,2
11733,2
11735,53
11737,3778
11739,1718
11741,11807
11743,2832
11745,143
11747,94
11749,76
11751,1937
11755,355
11757,23960
11759,9495
11761,3887
11763,747
11767,5
11769,758
11771,9793
11773,84
11777,141
11783,2189
11785,5489
11787,41
11789,28
11791,1
11793,463
11795,60
11799,27
11807,81
11809,101
11813,452
11815,82
11825,12
11827,228
11829,5
11835,9
11837,2286
11841,12
11843,8581
11853,104
11855,116
11859,610
11867,218
11869,117
11873,6
11879,442
11883,117
11887,9358
11889,1054
11897,120
11911,25
11915,111
11917,447
11919,12
11933,4676
11969,103
11977,4275
11979,3987
11981,5194
11995,5
11997,144
12001,270
12015,585
12017,306
12021,566
12025,47
12027,6
12029,1008
12031,816
12035,87
12039,1
12049,2862
12053,964
12055,232
12057,214
12059,218
12061,12
12065,266
12067,382
12069,857
12079,2013
12091,10
12101,131
12113,2522
12115,2284
12117,672
12119,1160
12121,131
12123,394
12131,87
12133,55
12135,63
12137,334
12139,2
12141,20
12143,222
12145,16
12149,1423
12157,130
12163,6
12165,1
12175,3552
12181,2
12185,1
12187,1469
12189,11105
12191,313
12221,159
12223,62
12225,54
12231,1342
12237,157
12239,216
12243,3
12255,1338
12259,2
12267,9
12279,10
12281,976
12291,4035
12293,4709
12295,24
12317,1835
12321,964
12337,10
12341,7
12343,62
12347,57
12351,19
12355,7284
12359,7
12361,13
12365,4207
12367,876
12371,4
12373,114
12375,228
12391,2
12393,6
12397,1
12399,12
12401,1
12403,4468
12411,233
12413,4584
12419,1005
12429,240
12431,924
12433,211
12437,442
12439,6
12441,7
12445,5478
12447,247
12449,595
12451,1
12455,164
12461,960
12467,3465
12471,1846
12477,2890
12481,40
12483,31
12485,21
12487,1886
12497,8
12499,10
12501,351
12503,1329
12505,1164
12507,19
12509,14
12511,18
12513,17
12515,12
12517,11
12521,38
12531,5013
12549,5116
12551,6
12561,27
12563,3
12565,2626
12569,7
12579,139
12581,1287
12585,61
12589,3
12591,16
12599,61
12603,46
12611,446
12613,2
12623,191
12637,556
12651,69
12657,9
12659,131
12661,112
12663,4
12665,1029
12669,1028
12671,634
12673,1643
12677,605
12679,1937
12683,100
12685,1890
12689,31
12695,663
12699,110
12709,105
12711,1732
12715,39
12723,10
12725,99
12727,109
12729,3388
12745,19
12753,1082
12755,142
12759,2
12763,3
12765,1
12769,1
12771,1
12781,1
12783,941
12789,14
12791,1
12793,1
12795,1
12799,3
12803,30
12807,1
12809,1
12815,536
12823,441
12835,1
12851,12
12857,181
12859,2687
12863,34
12865,62
12867,71
12875,369
12877,80
12879,922
12881,15
12883,3631
12885,14
12887,1
12893,2780
12897,2
12901,1
12903,1
12905,2
12907,181
12917,48
12919,49
12921,244
12929,244
12935,158
12951,3
12955,68
12957,91
12959,161
12961,67
12963,30
12965,6
12967,3047
12971,3
12979,542
12981,5
12991,43
12993,23
12995,146
12997,321
13019,152
13029,15
13041,3
13047,10
13051,2
13053,178
13055,2568
13057,162
13067,66
13073,144
13083,29
13085,22
13087,19
13089,23
13091,11
13093,1183
13103,1
13115,713
13117,175
13119,112
13125,6869
13127,139
13137,155
13139,195
13141,249
13143,17
13145,415
13153,95
13159,72
13161,4727
13163,5
13165,1
13169,449
13171,1202
13173,366
13175,297
13177,1
13179,1
13183,412
13185,21
13195,24
13201,329
13203,1003
13207,1
13215,124
13217,68
13219,140
13221,263
13223,97
13231,79
13233,18
13239,200
13245,155
13247,39
13249,29
13251,85
13253,290
13255,69
13259,336
13261,373
13263,928
13267,608
13271,2180
13281,155
13283,616
13287,60
13299,15
13303,4
13307,2
13309,290
13311,23
13325,102
13331,3474
13333,3350
13335,491
13349,522
13357,3280
13359,53
13365,3
13367,3562
13369,15
13373,329
13375,306
13377,1203
13379,65
13391,1273
13403,2309
13405,259
13407,19
13409,844
13411,2954
13421,28
13423,3
13427,223
13429,999
13431,1
13435,5
13439,26
13441,47
13449,4
13469,4615
13495,98
13497,1
13501,3
13503,2
13505,2
13507,1
13509,1
13511,2
13513,107
13515,19
13517,361
13519,16
13535,4344
13541,19
13543,18
13553,1
13559,78
13561,388
13563,70
13585,1675
13587,1801
13595,215
13599,4650
13601,13225
13619,198
13629,631
13639,201
13643,49
13655,4063
13659,9811
13663,4410
13667,3287
13669,126
13673,191
13675,241
13677,405
13679,64
13681,20
13691,160
13693,16
13709,658
13715,24
13727,349
13731,294
13755,22
13757,215
13759,11364
13767,705
13769,1
13779,9
13781,2
13785,156
13789,36
13793,45
13795,38
13799,161
13807,2224
13817,3
13819,1
13821,1
13823,1
13825,1
13827,1
13829,1
13831,1
13833,629
13835,255
13837,195
13839,235
13843,52
13851,1651
13855,222
13857,26
13859,1147
13863,1271
13917,48
13927,48
13931,146
13935,65
13937,71
13939,2933
13947,1
13955,64
13959,1
13965,12
13967,20
13969,136
13971,123
13983,35
13993,35
14007,20
14023,21
14027,3744
14039,1
14045,1293
14047,72
14049,346
14059,22
14067,3
14069,3
14073,565
14075,6841
14077,109
14093,710
14095,31
14117,157
14123,525
14125,4
14127,170
14129,123
14131,3968
14145,247
14173,714
14175,1570
14181,3
14183,6
14189,1958
14199,4056
14207,4
14209,6
14211,3
14213,6
14227,10928
14231,19
14235,20
14237,899
14247,30
14249,8
14253,6
14267,366
14277,632
14283,2401
14289,6644
14293,1984
14317,476
14333,20
14345,10174
14347,776
14349,7162
14353,5181
14355,1788
14359,66
14367,9
14373,816
14379,140
14381,6
14397,3331
14407,1594
14467,9155
14471,5
14479,295
14511,1579
14513,9038
14515,2444
14519,3
14527,2828
14529,4
14537,6
14539,168
14543,93
14563,131
14575,894
14583,218
14617,212
14621,18
14623,1
14627,602
14629,106
14631,2
14645,598
14647,244
14653,1201
14657,70
14659,59
14661,65
14663,441
14669,920
14675,95
14685,103
14693,284
14713,4377
14719,5742
14735,495
14741,14503
14743,37
14749,6229
14751,703
14753,664
14765,1562
14807,1538
14811,3912
14813,13020
14817,202
14821,1
14827,608
14829,3440
14833,5939
14835,560
14837,2911
14853,209
14875,378
14889,180
14893,1617
14913,12
14921,2564
14935,45
14941,1115
14943,35
14947,4
14949,97
14951,564
14957,181
14967,9099
14989,18
14991,238
14993,121
14995,101
14997,128
15005,571
15015,21
15021,71
15037,3236
15039,2683
15043,320
15045,474
15051,5319
15059,719
15061,256
15067,2
15077,208
15085,3379
15093,21
15095,22
15097,243
15109,1594
15117,4377
15119,1558
15125,1817
15127,46
15129,1
15133,1071
15137,7
15139,4
15141,3
15159,44
15177,67
15195,840
15197,1999
15199,875
15201,591
15211,1
15219,177
15225,8190
15227,30
15279,87
15291,153
15307,179
15313,562
15315,7692
15323,1202
15325,554
15335,2208
15347,21
15359,1395
15377,1760
15379,4991
15389,23
15391,631
15393,2
15399,1
15407,1
15409,95
15411,437
15417,2388
15423,75
15431,507
15437,2824
15439,573
15451,7407
15453,182
15455,31
15479,1
15487,1740
15489,268
15505,62
15525,8
15527,33
15529,25
15533,14
15535,382
15537,134
15539,59
15541,85
15545,28
15547,11
15565,1354
15577,19
15579,3
15583,9826
15591,900
15605,1952
15607,5
15609,1357
15611,237
15613,1816
15617,1095
15633,483
15649,593
15651,536
15653,17
15663,3
15673,327
15687,4077
15689,8972
15699,3748
15711,170
15717,76
15719,204
15729,817
15731,484
15735,266
15743,8
15749,3
15751,2680
15769,48
15771,1306
15775,1421
15781,287
15783,53
15785,109
15787,4
15793,1086
15795,8
15807,780
15809,14396
15811,905
15813,347
15815,1
15819,12
15823,2
15839,124
15841,206
15843,216
15845,89
15847,165
15863,1408
15865,3
15867,150
15873,1
15879,2220
15881,869
15883,742
15891,99
15893,31
15895,532
15905,2
15911,2491
15913,2
15925,38
15927,1034
15933,582
15937,8
15951,428
15957,2
15959,405
15961,1
15963,536
15971,4
15977,3
15979,88
15989,774
15993,33
16001,5775
16005,2287
16007,4
16009,4414
16011,4221
16023,185
16027,2
16033,340
16035,3130
16041,3
16049,5191
16051,910
16059,92
16063,2
16067,5258
16091,56
16099,1207
16101,222
16119,32
16123,805
16131,3
16143,252
16149,906
16157,2106
16159,2
16163,4
16169,1064
16183,7
16187,58
16189,113
16199,915
16201,2689
16211,358
16233,115
16239,994
16241,1121
16245,1
16247,8
16251,15
16255,4
16257,1
16259,1
16261,2
16263,1
16273,1580
16287,305
16303,3
16317,820
16319,202
16331,492
16335,333
16345,11
16347,56
16353,3619
16355,2484
16363,120
16371,21
16373,17
16377,8
16381,152
16385,797
16389,8
16395,697
16397,2385
16399,1
16405,862
16415,29
16417,5299
16419,223
16434,3
16436,384
16442,122
16444,2659
16460,3
16468,606
16472,155
16474,105
16476,47
16480,1
16486,1
16490,1
16498,23456
16506,8
16508,186
16510,1
16512,4092
16514,1
16518,1524
16524,8476
16528,1967
16530,1
16532,68
16554,2
16558,2
16562,2
16570,1
16572,1
16574,55
16576,50
16590,2
16592,9397
16602,89
16604,112
16606,113
16608,643
16610,181
16614,251
16620,2
16636,564
16638,123
16642,109
16644,99
16646,65
16648,60
16650,2
16656,357
16662,2327
16664,956
16668,5214
16678,173
16680,468
16690,125
16692,81
16694,2034
16696,2
16700,1211
16702,11
16706,6021
16718,53
16726,75
16728,4
16730,1
16732,2929
16738,160
16740,53
16742,8414
16746,1
16748,2
16756,16
16762,5861
16774,2603
16780,1
16782,7581
16784,2
16786,5
16788,1
16794,3
16798,8
16800,3
16802,8
16804,2
16806,3
16810,1
16812,4
16816,2
16818,1
16820,1
16822,21
16824,1
16828,1
16830,1
16832,1
16834,1
16838,1
16866,1898
16868,1402
16870,1985
16890,1784
16894,6520
16904,2213
16906,24
16908,1
16910,1565
16912,11
16914,131
16916,2474
16918,4741
16928,112
16932,196
16934,5322
16936,276
16954,3
16964,29
16982,963
16988,2
17002,4
17004,2
17006,2
17010,52
17012,68
17020,160
17048,7
17066,8
17068,81
17074,6876
17076,28
17080,209
17082,2782
17086,2
17088,2
17090,3
17092,3
17102,1
17113,12
17115,578
17117,4
17121,1741
17127,40
17131,7
17137,30
17141,11
17147,32
17151,36
17157,1260
17159,24
17161,16
17163,17
17165,7
17167,5
17187,1570
17205,419
17211,6
17213,1
17215,1
17217,1
17219,3
17221,1
17233,9
17237,8
17245,39
17247,4939
17249,79
17251,100
17259,1414
17263,1
17265,9701
17267,236
17269,952
17273,193
17277,119
17291,3
17293,49
17295,7
17307,1
17315,1
17321,1
17325,3
17341,819
17345,365
17351,408
17353,6
17357,82
17359,7
17371,159
17379,25
17387,6
17389,508
17391,451
17395,266
17397,891
17403,5
17407,3
17409,589
17419,146
17423,2
17427,1
17437,459
17439,1
17441,1
17443,1
17457,2
17469,3
17471,1
17473,1
17479,3
17481,5
17483,2
17485,3
17487,1
17489,3
17491,157
17493,2
17497,26
17501,1
17505,1200
17513,2515
17535,1378
17537,91
17539,109
17541,86
17543,52
17549,4581
17551,154
17563,2
17573,112
17585,192
17599,1
17603,2
17605,1
17613,1
17615,2
17621,1
17623,1
17624,2
17635,266
17637,827
17641,3159
17643,915
17649,1
17651,1509
17653,11
17655,108
17657,1
17659,42
17665,1
17671,1
17675,1
17677,206
17679,205
17681,801
17687,2
17689,5
17693,46
17697,4
17699,131
17703,2
17705,53
17707,5
17717,241
17719,7
17725,1487
17727,58
17729,4357
17731,279
17733,5
17739,401
17741,1951
17743,640
17745,91
17747,94
17749,2
17753,1
17777,2650
17785,15
17787,36
17791,350
17811,308
17813,644
17815,310
17819,1037
17821,1845
17823,2
17825,1
17827,1350
17831,2994
17833,3
17835,3
17843,313
17849,571
17855,548
17867,124
17871,204
17873,458
17875,1131
17877,14
17879,530
17887,81
17891,12
17893,1
17895,6912
17897,65
17901,664
17903,1
17909,2798
17913,234
17917,71
17919,517
17933,10
17947,3
17949,657
17951,6
17953,2
17955,3
17957,3
17959,10
17961,10
17963,10
17965,9
17969,4
17977,2
17979,3
17981,2
17983,5
17985,4
17987,4
17989,1
17991,4
18001,2285
18003,26
18005,2
18029,2
18031,2
18033,3
18039,1030
18041,1721
18045,1047
18047,2
18053,100
18055,1298
18061,9
18063,8
18071,1
18081,3
18083,2
18085,4
18087,3
18095,2691
18097,237
18099,782
18109,3
18115,5534
18119,4010
18121,1188
18133,47
18139,2992
18149,332
18151,67
18153,11704
18177,682
18179,2729
18195,2422
18197,2
18199,3
18205,52
18227,1
18229,4647
18231,105
18245,2819
18247,4897
18269,1
18271,2
18273,2
18277,5495
18283,1
18295,3172
18301,1
18303,1
18305,2
18307,1
18309,1
18311,1
18313,2
18315,2
18317,1
18319,1
18323,1
18325,1
18327,1
18329,1
18339,1
18341,1
18343,196
18353,9
18355,2
18357,1
18365,2
18375,49
18377,2
18389,3
18391,24
18393,2062
18397,3357
18411,1381
18413,513
18419,182
18425,44
18429,361
18441,2391
18443,2
18447,7
18449,56
18451,1
18455,86
18457,23
18463,26
18465,1439
18479,2
18481,3
18483,3
18489,1
18491,1
18495,1060
18497,2018
18499,429
18507,8870
18521,2
18523,1722
18525,114
18527,1
18531,243
18533,13
18549,77
18557,3
18561,15
18567,1
18569,1
18573,1
18577,2
18587,4
18589,3
18591,1
18597,104
18599,251
18601,1
18603,7
18617,523
18619,762
18627,2
18635,4
18637,15
18639,60
18653,96
18655,86
18661,1147
18669,21
18671,7121
18677,3855
18679,12276
18683,3
18689,1287
18691,98
18693,105
18695,63
18713,935
18723,19
18729,12
18745,863
18753,4284
18755,76
18759,1
18767,1443
18771,155
18773,3
18781,154
18795,12
18799,169
18815,10
18817,1
18819,1
18823,3
18825,4
18827,7
18829,4
18831,50
18835,34
18841,53
18843,3
18845,6
18849,606
18851,1184
18857,5332
18881,157
18893,2860
18897,9626
18907,1
18937,1
18939,1
18953,131
18959,55
18989,285
19021,1527
19023,1144
19029,463
19051,213
19053,1
19059,1
19063,1
19067,41
19069,1
19071,2
19073,1
19081,133
19087,2
19099,156
19101,70
19103,44
19105,16
19109,896
19111,3099
19115,245
19117,1965
19121,4
19123,649
19125,37
19133,409
19135,1
19137,156
19151,1811
19157,1
19159,434
19163,5193
19165,100
19167,2
19169,1
19171,4
19177,2
19185,134
19187,88
19191,1050
19193,748
19195,581
19199,2838
19207,121
19209,19
19211,1744
19213,45
19217,57
19219,49
19221,6837
19231,49
19233,48
19235,46
19237,34
19239,32
19251,337
19255,215
19257,614
19261,177
19267,9
19271,7
19279,34
19283,37
19285,3018
19287,145
19291,374
19297,126
19305,6
19307,25
19315,2920
19319,982
19323,17
19325,1
19337,14
19351,53
19363,2895
19365,2128
19367,2130
19369,5484
19383,1381
19391,645
19397,47
19401,1
19429,4002
19431,163
19433,1
19437,2
19447,18
19457,1
19463,2
19467,1
19469,109
19479,1
19481,31
19489,2055
19497,3
19501,1
19511,328
19513,1
19515,1
19517,1
19519,67
19521,152
19523,27
19533,1
19557,2
19559,2
19569,55
19573,196
19575,163
19581,114
19585,2
19597,3
19603,6852
19613,387
19619,23
19627,2
19629,53
19631,90
19633,44
19635,25
19645,33
19647,1524
19653,649
19669,1214
19671,1301
19681,1
19685,2454
19687,1
19695,1
19697,619
19703,2524
19705,2
19727,171
19731,10
19747,2
19749,1
19755,17
19759,1306
19769,3268
19773,1
19775,3321
19783,1
19797,1
19799,640
19811,62
19815,14878
19817,1
19825,4
19839,1
19841,1084
19843,3
19845,152
19849,4
19855,1628
19857,70
19859,71
19871,7
19873,1
19875,1
19877,9
19879,2
19889,118
19897,1
19899,2
19901,1
19905,1
19907,3
19917,1
19919,113
19921,3
19923,4
19925,39
19943,1
19945,82
19951,1277
19953,355
19959,9
19965,2
19971,4
19973,52
19977,19
19983,2
19987,1
19995,1
19997,2
20001,1
20005,2
20007,1
20009,2
20021,6183
20025,1
20027,1
20031,5054
20033,1789
20035,683
20039,465
20045,1287
20047,3345
20053,1455
20057,3730
20077,1
20079,1
20083,2
20087,1
20093,1
20095,2
20109,1
20113,1
20117,1
20123,1
20141,86
20147,1
20153,20
20155,87
20159,4450
20173,1
20175,3
20177,2
20181,114
20183,2
20185,1
20187,326
20189,2
20199,1
20201,1
20207,2
20221,610
20223,1
20225,1
20229,2
20231,1
20235,1
20237,1
20261,1
20267,284
20329,186
20353,2
20355,132
20359,780
20365,482
20371,543
20377,83
20379,68
20381,7
20385,7
20391,105
20423,1137
20431,1454
20441,4
20442,667
20443,619
20444,979
20445,2
20446,948
20447,13173
20448,3157
20449,593
20450,466
20451,651
20452,229
20453,1247
20454,403
20455,1133
20456,100
20457,8680
20458,6739
20459,2
20460,142
20461,372
20462,5541
20464,6711
20465,39
20466,5
20467,1949
20468,19
20469,68
20471,245
20472,697
20473,2339
20474,3393
20475,1955
20476,1
20477,31
20478,1013
20479,1617
20480,28
20481,637
20482,2
20483,4721
20484,12
20485,374
20486,799
20487,1020
20488,2534
20490,1055
20491,16
20492,316
20493,1
20494,2767
20495,581
20496,3029
20497,1371
20498,222
20500,34
20501,1616
20502,79
20503,4029
20504,176
20505,711
20506,1247
20507,9
20509,1148
20510,1565
20511,114
20512,1242
20513,5612
20514,1977
20515,196
20516,680
20517,2546
20518,1026
20519,1971
20520,2236
20521,4369
20522,167
20523,100
20524,889
20525,797
20526,2226
20527,4767
20528,77
20529,5081
20530,438
20531,490
20532,85
20533,1750
20534,5225
20535,10
20536,184
20537,3865
20538,120
20539,43
20540,153
20541,6182
20542,1398
20543,36
20546,383
20547,2432
20548,22
20549,70
20551,1069
20552,102
20553,2466
20554,1319
20555,1109
20556,4112
20557,408
20558,330
20559,93
20560,436
20561,119
20562,80
20563,28
20564,147
20565,1840
20566,1215
20567,1091
20568,281
20569,231
20570,116
20571,968
20572,3365
20573,787
20575,1731
20576,154
20577,129
20578,379
20579,151
20580,27
20581,10
20582,1482
20583,2691
20584,442
20585,541
20587,455
20588,792
20589,90
20590,3724
20591,1208
20592,2550
20593,4110
20594,10603
20595,2488
20596,5250
20598,763
20599,2681
20600,1704
20601,614
20602,6446
20603,698
20604,1704
20605,13081
20606,2651
20607,3097
20608,628
20609,820
20610,511
20611,983
20612,430
20613,9438
20614,4202
20615,2938
20616,277
20617,198
20618,1039
20619,1827
20620,11
20621,106
20623,7987
20624,19
20625,1070
20626,1908
20627,2498
20628,32
20629,2317
20630,740
20631,4919
20632,7596
20633,1184
20634,1610
20635,603
20636,67
20638,2438
20639,128
20640,106
20642,169
20643,500
20644,320
20645,2783
20646,4097
20647,694
20648,236
20649,489
20650,299
20651,190
20652,4622
20653,70
20654,1025
20655,26
20656,2387
20657,4064
20658,281
20659,903
20660,717
20661,8924
20662,444
20663,3032
20664,946
20665,7409
20666,2002
20667,686
20668,8323
20669,765
20670,1140
20671,4659
20672,1325
20673,286
20674,364
20675,41
